Day,Date,Time,App,CPU(%),Memory(KB),Launch Frequency,Window Status,Session Duration (min)
Wednesday,13-11-2024,35:12.1,Discord,1.49,344359,2,Active,34
Wednesday,13-11-2024,36:03.4,Windows Terminal,0.15,442645,2,Inactive,15
Wednesday,13-11-2024,37:07.1,Outlook,2.15,172103,2,Active,13
Wednesday,13-11-2024,38:55.2,Zoom,2.22,797085,2,Active,43
Wednesday,13-11-2024,39:37.0,Zoom,2.98,626883,3,Inactive,22
Wednesday,13-11-2024,40:12.0,Edge,2.28,518630,3,Active,38
Wednesday,13-11-2024,41:22.0,Git,2.36,704118,1,Active,23
Wednesday,13-11-2024,42:41.9,Figma,1.8,411897,2,Active,31
Wednesday,13-11-2024,43:15.2,Notepad++,2.34,791095,1,Active,30
Wednesday,13-11-2024,44:45.0,Microsoft Teams,1.27,265603,2,Inactive,47
Wednesday,13-11-2024,45:58.1,Postman,4.55,531256,3,Active,28
Wednesday,13-11-2024,46:04.8,Chrome,2.57,441849,2,Inactive,15
Wednesday,13-11-2024,47:16.2,Windows Terminal,0.32,128015,1,Inactive,29
Wednesday,13-11-2024,48:21.8,Discord,4.29,515943,1,Active,21
Wednesday,13-11-2024,49:07.7,Edge,1.7,586796,2,Inactive,9
Wednesday,13-11-2024,50:05.6,IntelliJ IDEA,3.6,558986,1,Inactive,57
Wednesday,13-11-2024,51:17.9,GitHub Desktop,0.94,118943,3,Active,16
Wednesday,13-11-2024,52:18.1,Outlook,3.73,276636,1,Active,48
Wednesday,13-11-2024,53:17.2,Figma,1.85,327197,3,Active,48
Wednesday,13-11-2024,54:34.2,Figma,3.51,765625,3,Active,29
Wednesday,13-11-2024,55:44.3,Figma,0.36,104892,1,Inactive,54
Wednesday,13-11-2024,56:13.0,IntelliJ IDEA,1.94,350127,1,Active,6
Wednesday,13-11-2024,57:26.0,VSCode,1.75,301485,3,Active,19
Wednesday,13-11-2024,58:56.1,GitHub Desktop,3.65,146150,2,Active,57
Wednesday,13-11-2024,59:20.3,Outlook,3.17,755017,1,Inactive,32
Wednesday,13-11-2024,00:07.2,Postman,0.62,439075,1,Active,30
Wednesday,13-11-2024,01:41.3,VSCode,2.01,581061,1,Active,47
Wednesday,13-11-2024,02:52.3,Netflix,0.32,329177,2,Inactive,54
Wednesday,13-11-2024,03:38.5,Chrome,3.59,696854,1,Inactive,11
Wednesday,13-11-2024,04:38.3,Discord,3.42,239388,2,Active,45
Wednesday,13-11-2024,05:48.9,Spotify,4.89,798740,2,Active,26
Wednesday,13-11-2024,06:01.6,Figma,1.97,771709,3,Active,37
Wednesday,13-11-2024,07:37.7,VSCode,1.24,746288,1,Inactive,20
Wednesday,13-11-2024,08:47.4,IntelliJ IDEA,3.14,162833,1,Inactive,36
Wednesday,13-11-2024,09:18.2,Edge,1.94,773226,1,Active,51
Wednesday,13-11-2024,10:39.0,Figma,3.72,444656,1,Inactive,25
Wednesday,13-11-2024,11:41.8,Microsoft Teams,2.65,535047,3,Inactive,53
Wednesday,13-11-2024,12:01.2,Spotify,1.78,315815,3,Active,47
Wednesday,13-11-2024,13:15.8,IntelliJ IDEA,3.08,500016,3,Inactive,16
Wednesday,13-11-2024,14:28.7,VSCode,0.42,615524,1,Active,8
Wednesday,13-11-2024,15:40.1,Postman,0.72,282112,3,Active,20
Wednesday,13-11-2024,16:32.1,Notepad++,3.65,426592,1,Active,20
Wednesday,13-11-2024,17:27.2,IntelliJ IDEA,1.59,704422,2,Active,22
Wednesday,13-11-2024,18:55.8,Git,0.49,477048,2,Inactive,15
Wednesday,13-11-2024,19:30.5,Notepad++,2.58,554484,1,Inactive,6
Wednesday,13-11-2024,20:48.4,Notepad++,4.28,414815,3,Active,40
Wednesday,13-11-2024,21:46.2,Jira,1.96,420704,2,Inactive,29
Wednesday,13-11-2024,22:35.6,Git,0.45,243294,3,Inactive,17
Wednesday,13-11-2024,23:10.0,Postman,0.12,625021,3,Inactive,36
Wednesday,13-11-2024,24:26.0,Notepad++,4.71,491270,2,Inactive,24
Wednesday,13-11-2024,25:41.6,Slack,2.1,140712,1,Inactive,41
Wednesday,13-11-2024,26:10.2,Notepad++,4.79,465511,3,Inactive,45
Wednesday,13-11-2024,27:44.4,Microsoft Teams,3.29,544638,3,Active,20
Wednesday,13-11-2024,28:30.0,Netflix,3.19,129628,3,Active,21
Wednesday,13-11-2024,29:38.5,Edge,1.35,731399,3,Active,5
Wednesday,13-11-2024,30:07.8,Slack,3.26,503017,2,Active,38
Wednesday,13-11-2024,31:58.2,Notepad++,0.91,547607,2,Inactive,37
Wednesday,13-11-2024,32:34.7,Discord,2.97,531603,3,Active,11
Wednesday,13-11-2024,33:40.6,Netflix,4.09,382089,3,Active,52
Wednesday,13-11-2024,34:25.7,Zoom,0.13,276578,2,Active,11
Wednesday,13-11-2024,35:04.8,Notepad++,2.67,786315,2,Inactive,15
Wednesday,13-11-2024,36:11.4,GitHub Desktop,3.55,307639,2,Active,37
Wednesday,13-11-2024,37:07.5,Postman,1.01,161847,3,Active,56
Wednesday,13-11-2024,38:48.2,Jira,4.92,528649,2,Active,60
Wednesday,13-11-2024,39:40.2,Slack,1.54,496077,1,Inactive,9
Wednesday,13-11-2024,40:21.0,IntelliJ IDEA,2.44,205706,1,Active,22
Wednesday,13-11-2024,41:48.0,Microsoft Teams,0.57,647707,1,Inactive,43
Wednesday,13-11-2024,42:33.8,Jira,4.67,596219,2,Inactive,26
Wednesday,13-11-2024,43:23.7,Spotify,5,351235,2,Inactive,29
Wednesday,13-11-2024,44:39.1,Netflix,4.38,205043,1,Inactive,60
Wednesday,13-11-2024,45:44.4,Edge,0.23,228864,3,Inactive,49
Wednesday,13-11-2024,46:48.9,IntelliJ IDEA,1.91,748388,3,Inactive,37
Wednesday,13-11-2024,47:26.7,Postman,0.12,769068,2,Active,45
Wednesday,13-11-2024,48:23.9,Microsoft Teams,4.85,441337,3,Inactive,19
Wednesday,13-11-2024,49:38.5,Discord,3.72,185321,2,Inactive,35
Wednesday,13-11-2024,50:42.9,Chrome,3.7,408137,3,Active,50
Wednesday,13-11-2024,51:09.9,Windows Terminal,4.39,629149,1,Active,36
Wednesday,13-11-2024,52:50.1,Zoom,4.18,675402,2,Active,33
Wednesday,13-11-2024,53:07.5,Outlook,1.28,321921,1,Active,11
Wednesday,13-11-2024,54:27.8,VSCode,0.89,442360,2,Inactive,19
Wednesday,13-11-2024,55:46.3,Git,4.76,229077,3,Active,39
Wednesday,13-11-2024,56:40.8,Git,0.54,448967,1,Active,46
Wednesday,13-11-2024,57:21.4,Discord,3.3,689194,2,Active,19
Wednesday,13-11-2024,58:16.1,Zoom,0.53,193469,2,Active,52
Wednesday,13-11-2024,59:07.6,Netflix,0.72,428594,2,Active,24
Wednesday,13-11-2024,00:03.6,Outlook,1.03,507000,2,Inactive,54
Wednesday,13-11-2024,01:23.8,Edge,2.65,730841,3,Active,11
Wednesday,13-11-2024,02:25.0,Outlook,4.28,431272,1,Inactive,58
Wednesday,13-11-2024,03:14.5,Figma,0.82,397158,1,Active,43
Wednesday,13-11-2024,04:20.3,Windows Terminal,4.95,229461,2,Inactive,45
Wednesday,13-11-2024,05:53.2,Git,1.53,495007,1,Inactive,14
Wednesday,13-11-2024,06:52.8,Postman,4.26,336004,3,Active,60
Wednesday,13-11-2024,07:49.2,Git,3.66,413630,3,Active,6
Wednesday,13-11-2024,08:35.4,Spotify,2.17,596418,2,Inactive,30
Wednesday,13-11-2024,09:04.6,Zoom,1.48,304568,3,Inactive,11
Wednesday,13-11-2024,10:08.3,Microsoft Teams,4.26,418844,2,Active,41
Wednesday,13-11-2024,11:08.5,Git,1.53,251857,1,Active,56
Wednesday,13-11-2024,12:47.2,VSCode,1.87,703646,1,Active,29
Wednesday,13-11-2024,13:27.7,GitHub Desktop,4.64,200713,2,Inactive,16
Wednesday,13-11-2024,14:03.1,Windows Terminal,3.29,722217,2,Active,45
Wednesday,13-11-2024,15:46.4,IntelliJ IDEA,0.27,352555,2,Inactive,24
Wednesday,13-11-2024,16:44.6,GitHub Desktop,3.3,493605,3,Active,54
Wednesday,13-11-2024,17:29.9,Discord,1.45,784925,2,Inactive,5
Wednesday,13-11-2024,18:07.1,Slack,0.7,772566,3,Active,6
Wednesday,13-11-2024,19:37.6,Git,1.44,199146,3,Active,29
Wednesday,13-11-2024,20:30.7,Notepad++,1.56,231319,1,Inactive,9
Wednesday,13-11-2024,21:46.0,Outlook,1.01,120705,2,Inactive,9
Wednesday,13-11-2024,22:33.9,Outlook,3.6,783357,1,Active,47
Wednesday,13-11-2024,23:57.1,GitHub Desktop,4.32,288678,1,Inactive,56
Wednesday,13-11-2024,24:20.1,Microsoft Teams,0.73,316247,3,Active,10
Wednesday,13-11-2024,25:35.3,Microsoft Teams,0.51,230775,3,Inactive,28
Wednesday,13-11-2024,26:34.2,Notepad++,4.89,790130,1,Active,24
Wednesday,13-11-2024,27:03.0,Windows Terminal,4.53,407648,3,Inactive,13
Wednesday,13-11-2024,28:36.5,Spotify,2.66,469221,3,Active,49
Wednesday,13-11-2024,29:06.7,Microsoft Teams,1.26,297209,1,Inactive,59
Wednesday,13-11-2024,30:53.2,Edge,3.05,326534,3,Inactive,22
Wednesday,13-11-2024,31:08.8,Notepad++,0.46,367352,2,Inactive,46
Wednesday,13-11-2024,32:57.2,Discord,2.33,366526,3,Inactive,49
Wednesday,13-11-2024,33:09.6,Postman,0.45,382486,3,Active,50
Wednesday,13-11-2024,34:23.6,Windows Terminal,3.06,540073,1,Inactive,55
Wednesday,13-11-2024,35:27.4,VSCode,4.82,359520,1,Inactive,12
Wednesday,13-11-2024,36:34.1,Outlook,2.09,445356,3,Active,28
Wednesday,13-11-2024,37:58.3,Jira,0.82,336732,2,Active,11
Wednesday,13-11-2024,38:24.2,Discord,4.76,229502,1,Inactive,42
Wednesday,13-11-2024,39:52.8,Git,0.57,465848,3,Inactive,40
Wednesday,13-11-2024,40:17.6,Chrome,4.49,279041,2,Inactive,16
Wednesday,13-11-2024,41:22.8,Outlook,2.8,522210,2,Active,21
Wednesday,13-11-2024,42:00.7,Windows Terminal,3.59,789504,1,Active,29
Wednesday,13-11-2024,43:36.8,Jira,0.36,770242,2,Active,48
Wednesday,13-11-2024,44:38.4,Figma,1,471197,2,Inactive,22
Wednesday,13-11-2024,45:27.5,IntelliJ IDEA,1.6,191165,2,Inactive,54
Wednesday,13-11-2024,46:20.9,Slack,3.21,180418,3,Active,10
Wednesday,13-11-2024,47:10.6,Microsoft Teams,0.51,399736,3,Inactive,56
Wednesday,13-11-2024,48:55.0,Notepad++,3.42,243055,2,Inactive,37
Wednesday,13-11-2024,49:43.7,Outlook,3.52,525167,1,Active,58
Wednesday,13-11-2024,50:47.0,Notepad++,3.54,461822,1,Active,43
Wednesday,13-11-2024,51:28.2,Windows Terminal,4.53,283305,1,Inactive,58
Wednesday,13-11-2024,52:08.5,Netflix,4.77,543256,2,Inactive,15
Wednesday,13-11-2024,53:23.1,Spotify,4.58,361897,3,Active,23
Wednesday,13-11-2024,54:19.5,Zoom,1.4,102342,3,Inactive,18
Wednesday,13-11-2024,55:59.3,Windows Terminal,4.15,137150,2,Inactive,8
Wednesday,13-11-2024,56:22.0,Figma,1.71,471083,1,Active,27
Wednesday,13-11-2024,57:56.8,GitHub Desktop,2.07,109294,1,Inactive,36
Wednesday,13-11-2024,58:12.1,Windows Terminal,2.62,261177,2,Active,36
Wednesday,13-11-2024,59:00.2,Jira,1.21,514563,2,Inactive,28
Wednesday,13-11-2024,00:27.9,GitHub Desktop,2.73,382572,1,Inactive,47
Wednesday,13-11-2024,01:53.5,GitHub Desktop,0.79,555040,1,Inactive,60
Wednesday,13-11-2024,02:45.2,Chrome,1.03,142211,1,Inactive,31
Wednesday,13-11-2024,03:47.3,Microsoft Teams,0.89,308658,2,Inactive,12
Wednesday,13-11-2024,04:26.5,Outlook,2.53,233624,2,Inactive,37
Wednesday,13-11-2024,05:47.0,Discord,0.74,213119,1,Active,14
Wednesday,13-11-2024,06:22.5,VSCode,3.86,347993,1,Inactive,32
Wednesday,13-11-2024,07:38.8,VSCode,2.23,403527,2,Inactive,10
Wednesday,13-11-2024,08:48.5,IntelliJ IDEA,3.13,636073,1,Active,22
Wednesday,13-11-2024,09:49.1,Jira,4.97,359369,3,Inactive,17
Wednesday,13-11-2024,10:30.7,Chrome,3.54,626735,3,Active,17
Wednesday,13-11-2024,11:54.6,Edge,1.22,238722,2,Active,22
Wednesday,13-11-2024,12:13.0,Edge,2.19,746412,1,Active,60
Wednesday,13-11-2024,13:03.4,Notepad++,2.67,764073,1,Active,26
Wednesday,13-11-2024,14:27.5,Microsoft Teams,2.6,775149,1,Inactive,12
Wednesday,13-11-2024,15:17.4,Jira,4.72,538382,1,Inactive,8
Wednesday,13-11-2024,16:11.0,VSCode,0.36,437263,1,Inactive,35
Wednesday,13-11-2024,17:18.0,Chrome,2.21,364516,2,Inactive,26
Wednesday,13-11-2024,18:19.1,Chrome,3.38,678570,1,Inactive,28
Wednesday,13-11-2024,19:47.8,Netflix,3.74,717518,3,Inactive,20
Wednesday,13-11-2024,20:41.3,Postman,2.96,191468,1,Active,45
Wednesday,13-11-2024,21:47.6,Chrome,0.3,786141,1,Active,50
Wednesday,13-11-2024,22:29.0,Chrome,0.47,673129,3,Inactive,24
Wednesday,13-11-2024,23:46.5,Postman,2.71,261137,1,Active,17
Wednesday,13-11-2024,24:26.6,Jira,4.47,687565,2,Inactive,33
Wednesday,13-11-2024,25:40.8,Chrome,4.56,170997,2,Inactive,38
Wednesday,13-11-2024,27:00.0,Windows Terminal,3.98,275044,3,Inactive,49
Wednesday,13-11-2024,27:08.3,Microsoft Teams,4.78,163746,3,Active,52
Wednesday,13-11-2024,28:52.4,Git,3.46,638430,1,Active,33
Wednesday,13-11-2024,29:48.5,Discord,2.86,509203,2,Inactive,18
Wednesday,13-11-2024,30:11.0,GitHub Desktop,2.9,720875,3,Active,55
Wednesday,13-11-2024,31:32.5,Windows Terminal,3.57,650579,2,Inactive,59
Wednesday,13-11-2024,32:14.3,Jira,2.81,279420,1,Active,39
Wednesday,13-11-2024,33:15.3,Microsoft Teams,3.23,391248,1,Inactive,60
Wednesday,13-11-2024,34:50.1,IntelliJ IDEA,4.95,320172,3,Active,5
Wednesday,13-11-2024,35:41.4,Netflix,1.69,675956,2,Active,31
Wednesday,13-11-2024,36:57.6,Zoom,1.69,160045,3,Active,57
Wednesday,13-11-2024,37:22.2,Jira,0.97,116398,3,Active,51
Wednesday,13-11-2024,38:47.7,Discord,4.73,369845,3,Active,57
Wednesday,13-11-2024,39:28.2,Spotify,1.42,709918,3,Inactive,14
Wednesday,13-11-2024,40:28.2,Notepad++,1.91,602275,1,Inactive,16
Wednesday,13-11-2024,41:29.2,GitHub Desktop,1.03,614345,3,Active,46
Wednesday,13-11-2024,42:18.0,Zoom,0.9,286367,2,Active,9
Wednesday,13-11-2024,43:09.1,Notepad++,1.3,776456,2,Active,51
Wednesday,13-11-2024,44:33.1,VSCode,3.06,496230,2,Active,12
Wednesday,13-11-2024,45:52.0,Microsoft Teams,0.75,187656,2,Active,45
Wednesday,13-11-2024,46:38.0,VSCode,4.79,211504,3,Inactive,59
Wednesday,13-11-2024,47:45.1,Postman,0.78,690192,2,Active,24
Wednesday,13-11-2024,48:21.5,Edge,1.29,669928,3,Inactive,45
Wednesday,13-11-2024,49:34.1,VSCode,4.14,207809,3,Inactive,11
Wednesday,13-11-2024,50:32.9,Notepad++,0.79,335208,1,Active,32
Wednesday,13-11-2024,51:24.2,Netflix,3.31,336856,3,Inactive,48
Wednesday,13-11-2024,52:56.7,Chrome,2.51,215485,1,Active,23
Wednesday,13-11-2024,53:22.1,Spotify,0.68,188923,1,Active,16
Wednesday,13-11-2024,54:27.6,Spotify,3.04,545901,1,Inactive,44
Wednesday,13-11-2024,55:52.3,Netflix,4.39,384261,2,Inactive,21
Wednesday,13-11-2024,56:52.0,Slack,3.97,255863,3,Active,25
Wednesday,13-11-2024,57:09.4,Figma,3.63,601672,1,Active,41
Wednesday,13-11-2024,58:27.8,Jira,0.81,438746,1,Active,54
Wednesday,13-11-2024,59:24.4,Spotify,2.52,604667,3,Inactive,43
Wednesday,13-11-2024,00:50.7,Spotify,0.78,785720,1,Inactive,31
Wednesday,13-11-2024,01:35.5,Outlook,2.72,658339,3,Active,29
Wednesday,13-11-2024,02:05.6,Notepad++,2.68,329988,3,Active,20
Wednesday,13-11-2024,03:23.0,Postman,4.97,117987,2,Inactive,13
Wednesday,13-11-2024,04:58.1,Microsoft Teams,4.57,478387,1,Inactive,34
Wednesday,13-11-2024,05:09.9,Outlook,4.86,541531,1,Active,57
Wednesday,13-11-2024,06:14.1,Edge,0.67,250026,2,Active,49
Wednesday,13-11-2024,07:27.4,Microsoft Teams,3.54,794940,3,Active,35
Wednesday,13-11-2024,08:53.6,GitHub Desktop,0.25,482986,1,Active,20
Wednesday,13-11-2024,09:04.0,Notepad++,0.83,291285,2,Active,52
Wednesday,13-11-2024,10:33.7,Zoom,2.4,453723,2,Active,23
Wednesday,13-11-2024,11:07.2,Microsoft Teams,4.42,133679,3,Active,37
Wednesday,13-11-2024,12:10.0,Discord,4.18,576364,3,Inactive,41
Wednesday,13-11-2024,13:32.3,IntelliJ IDEA,2.18,264417,2,Active,38
Wednesday,13-11-2024,14:25.0,Edge,3.74,519852,3,Active,19
Wednesday,13-11-2024,15:25.2,Outlook,3.06,180959,3,Inactive,35
Wednesday,13-11-2024,16:20.7,Discord,4.15,272830,1,Inactive,46
Wednesday,13-11-2024,17:27.2,Jira,0.63,181588,2,Inactive,6
Wednesday,13-11-2024,18:15.3,GitHub Desktop,2.75,168492,1,Active,53
Wednesday,13-11-2024,19:58.3,Postman,2.8,769399,1,Active,22
Wednesday,13-11-2024,20:05.6,Microsoft Teams,2.86,607308,1,Active,25
Wednesday,13-11-2024,21:06.0,Zoom,0.14,473973,2,Inactive,37
Wednesday,13-11-2024,22:12.3,Discord,3.66,235808,3,Active,26
Wednesday,13-11-2024,23:26.9,Windows Terminal,0.59,257482,1,Inactive,35
Wednesday,13-11-2024,24:37.9,Microsoft Teams,1.52,258898,3,Inactive,10
Wednesday,13-11-2024,25:56.7,Slack,4.77,342818,1,Active,54
Wednesday,13-11-2024,26:45.2,Windows Terminal,2.63,738309,3,Inactive,33
Wednesday,13-11-2024,27:50.1,Spotify,1.53,753756,2,Active,50
Wednesday,13-11-2024,28:49.7,Discord,1.27,740037,3,Active,14
Wednesday,13-11-2024,29:36.7,Git,0.58,115667,1,Inactive,40
Wednesday,13-11-2024,30:55.8,Slack,2.54,576900,2,Active,23
Wednesday,13-11-2024,31:10.1,Jira,2.92,470533,1,Active,16
Wednesday,13-11-2024,32:45.8,Figma,1.36,596250,2,Inactive,46
Wednesday,13-11-2024,33:59.1,Chrome,4.86,611976,1,Inactive,59
Wednesday,13-11-2024,34:18.4,Notepad++,4.3,235249,2,Inactive,37
Wednesday,13-11-2024,35:54.7,Spotify,1.93,533265,3,Inactive,21
Wednesday,13-11-2024,36:56.9,Microsoft Teams,3.14,775143,1,Active,49
Wednesday,13-11-2024,37:52.6,VSCode,0.86,210412,2,Inactive,15
Wednesday,13-11-2024,38:36.4,Slack,1.19,584734,3,Active,27
Wednesday,13-11-2024,39:29.5,Outlook,4.51,587433,1,Active,16
Wednesday,13-11-2024,40:46.1,Discord,3.86,309160,2,Inactive,9
Wednesday,13-11-2024,41:20.4,Git,1.14,599352,1,Inactive,34
Wednesday,13-11-2024,42:02.6,Edge,4.75,252582,3,Active,25
Wednesday,13-11-2024,43:36.0,Discord,0.41,479052,2,Inactive,18
Wednesday,13-11-2024,44:03.2,VSCode,4.77,543464,2,Inactive,45
Wednesday,13-11-2024,45:11.1,Edge,0.44,524745,1,Inactive,60
Wednesday,13-11-2024,46:45.5,Notepad++,2.67,372050,1,Active,10
Wednesday,13-11-2024,47:57.9,Notepad++,1.78,411327,1,Active,27
Wednesday,13-11-2024,48:26.5,Git,2.72,268494,3,Inactive,27
Wednesday,13-11-2024,49:58.7,Discord,4.13,688155,3,Active,9
Wednesday,13-11-2024,50:46.7,Edge,1.69,431890,1,Active,34
Wednesday,13-11-2024,51:59.2,Git,4.34,219125,3,Inactive,21
Wednesday,13-11-2024,52:33.8,VSCode,4.94,231824,3,Inactive,45
Wednesday,13-11-2024,53:37.1,Microsoft Teams,1.17,296772,2,Active,43
Wednesday,13-11-2024,54:24.2,Netflix,1.13,300444,3,Active,28
Wednesday,13-11-2024,55:52.4,VSCode,1.58,421876,3,Active,49
Wednesday,13-11-2024,56:31.7,Figma,2.13,468814,2,Inactive,38
Wednesday,13-11-2024,57:48.4,Chrome,4.64,581111,2,Inactive,16
Wednesday,13-11-2024,58:35.6,GitHub Desktop,2.76,500098,2,Inactive,45
Wednesday,13-11-2024,59:18.7,Chrome,4.98,208854,1,Active,44
Wednesday,13-11-2024,00:59.4,Chrome,2.53,754128,3,Active,45
Wednesday,13-11-2024,01:28.5,Microsoft Teams,3.37,541073,1,Active,54
Wednesday,13-11-2024,02:29.6,Discord,0.66,592384,1,Inactive,55
Wednesday,13-11-2024,03:58.5,Notepad++,4.55,776184,3,Inactive,5
Wednesday,13-11-2024,04:23.8,IntelliJ IDEA,2.59,380608,3,Inactive,24
Wednesday,13-11-2024,05:53.9,Notepad++,3.4,104359,2,Active,5
Wednesday,13-11-2024,06:01.2,Netflix,4.22,644172,3,Inactive,26
Wednesday,13-11-2024,07:10.6,Notepad++,1.28,510373,1,Inactive,58
Wednesday,13-11-2024,08:03.8,Notepad++,0.73,767181,2,Active,30
Wednesday,13-11-2024,09:57.3,Windows Terminal,0.88,342189,1,Active,37
Wednesday,13-11-2024,10:07.7,Discord,4.23,757790,2,Active,25
Wednesday,13-11-2024,11:13.1,Slack,0.23,112098,3,Active,6
Wednesday,13-11-2024,12:39.7,Outlook,4.61,182598,3,Inactive,6
Wednesday,13-11-2024,13:47.8,Edge,4.92,765282,3,Inactive,16
Wednesday,13-11-2024,14:15.7,IntelliJ IDEA,1.55,661425,1,Inactive,54
Wednesday,13-11-2024,15:16.7,Microsoft Teams,1.45,250753,3,Active,45
Wednesday,13-11-2024,16:37.9,Chrome,0.64,724840,1,Active,14
Wednesday,13-11-2024,17:18.3,GitHub Desktop,0.55,618253,2,Active,30
Wednesday,13-11-2024,18:06.5,VSCode,2.13,610150,3,Active,18
Wednesday,13-11-2024,19:43.4,Discord,4.46,764327,2,Active,16
Wednesday,13-11-2024,20:19.0,GitHub Desktop,3.33,761875,3,Active,12
Wednesday,13-11-2024,21:21.4,Git,4.98,729138,3,Active,15
Wednesday,13-11-2024,22:33.8,Jira,4.64,302212,3,Active,39
Wednesday,13-11-2024,23:01.5,Windows Terminal,3.83,326813,2,Active,18
Wednesday,13-11-2024,24:01.3,Edge,1.18,232729,2,Inactive,35
Wednesday,13-11-2024,25:13.0,Slack,1.81,678286,3,Inactive,34
Wednesday,13-11-2024,26:47.8,Git,2.24,519369,1,Inactive,16
Wednesday,13-11-2024,27:12.7,Jira,4.81,207892,3,Inactive,15
Wednesday,13-11-2024,28:50.2,Git,2.22,567830,2,Inactive,57
Wednesday,13-11-2024,29:20.7,Chrome,3.08,550167,1,Inactive,28
Wednesday,13-11-2024,30:57.7,Slack,2.3,135399,3,Inactive,42
Wednesday,13-11-2024,31:26.3,Windows Terminal,1.83,131394,1,Active,56
Wednesday,13-11-2024,32:20.4,GitHub Desktop,1.85,176168,1,Inactive,28
Wednesday,13-11-2024,33:09.8,Spotify,0.7,434064,3,Active,50
Wednesday,13-11-2024,34:21.2,Figma,2.88,437181,1,Active,29
Wednesday,13-11-2024,35:18.6,Postman,2.68,207919,3,Inactive,50
Wednesday,13-11-2024,36:39.0,Slack,2.91,777663,2,Inactive,25
Wednesday,13-11-2024,37:52.3,Postman,1.07,617927,2,Active,22
Wednesday,13-11-2024,38:26.1,Chrome,2.32,730645,2,Inactive,20
Wednesday,13-11-2024,39:36.0,Zoom,0.19,703726,1,Inactive,23
Wednesday,13-11-2024,40:08.9,Discord,0.28,659380,3,Active,26
Wednesday,13-11-2024,41:41.0,Slack,2.4,535241,3,Inactive,22
Wednesday,13-11-2024,42:20.8,Netflix,2.06,683480,2,Inactive,44
Wednesday,13-11-2024,43:03.4,Zoom,3.51,576663,2,Active,58
Wednesday,13-11-2024,44:24.0,Chrome,0.24,150157,1,Active,11
Wednesday,13-11-2024,45:20.9,Notepad++,1.21,192292,1,Inactive,57
Wednesday,13-11-2024,46:57.6,VSCode,4.68,155040,2,Active,12
Wednesday,13-11-2024,47:04.0,Zoom,0.47,445326,3,Inactive,22
Wednesday,13-11-2024,48:44.2,Edge,2.96,225725,1,Inactive,60
Wednesday,13-11-2024,49:09.8,Notepad++,3.22,228317,3,Active,41
Wednesday,13-11-2024,50:30.7,Git,4.88,437548,3,Inactive,19
Wednesday,13-11-2024,51:05.3,Zoom,3.59,470157,3,Active,47
Wednesday,13-11-2024,52:41.8,Postman,3.51,178794,2,Active,18
Wednesday,13-11-2024,53:00.7,Postman,2.39,503764,1,Inactive,11
Wednesday,13-11-2024,54:21.2,Windows Terminal,2.62,428580,2,Inactive,46
Wednesday,13-11-2024,55:09.9,Windows Terminal,0.62,236378,1,Inactive,29
Wednesday,13-11-2024,56:28.9,Windows Terminal,1.09,519645,1,Active,22
Wednesday,13-11-2024,57:27.2,Zoom,4.76,705282,3,Active,14
Wednesday,13-11-2024,58:29.9,Chrome,3.75,352248,1,Inactive,16
Wednesday,13-11-2024,59:17.0,Git,3.34,574628,2,Inactive,12
Thursday,14-11-2024,00:59.6,Slack,1.84,322367,1,Inactive,37
Thursday,14-11-2024,01:27.5,Spotify,0.36,385830,2,Active,8
Thursday,14-11-2024,02:41.4,Notepad++,1.05,298652,2,Active,43
Thursday,14-11-2024,03:17.6,Git,2.64,214488,3,Active,46
Thursday,14-11-2024,04:15.1,IntelliJ IDEA,0.66,137421,3,Inactive,20
Thursday,14-11-2024,05:04.6,Chrome,1.45,750348,3,Inactive,30
Thursday,14-11-2024,06:25.1,IntelliJ IDEA,3.7,381298,2,Active,15
Thursday,14-11-2024,07:50.2,Netflix,3.22,725279,2,Active,11
Thursday,14-11-2024,08:11.5,Git,3.72,350210,1,Inactive,48
Thursday,14-11-2024,09:04.2,GitHub Desktop,1.73,577328,1,Active,47
Thursday,14-11-2024,10:30.4,Spotify,0.2,376648,1,Active,48
Thursday,14-11-2024,11:48.9,VSCode,3.01,596846,3,Active,36
Thursday,14-11-2024,12:55.3,Git,0.64,118235,3,Inactive,58
Thursday,14-11-2024,13:14.6,Windows Terminal,0.92,253703,1,Active,24
Thursday,14-11-2024,14:51.8,Spotify,2.32,467820,3,Inactive,47
Thursday,14-11-2024,15:31.3,Netflix,2.35,469755,2,Inactive,38
Thursday,14-11-2024,16:49.7,Git,0.65,644534,3,Active,14
Thursday,14-11-2024,17:26.9,IntelliJ IDEA,3.33,248513,2,Inactive,6
Thursday,14-11-2024,18:15.6,Notepad++,1.86,193610,1,Inactive,45
Thursday,14-11-2024,19:06.3,Outlook,4.51,571093,3,Active,21
Thursday,14-11-2024,20:58.7,Netflix,4.45,510020,3,Inactive,22
Thursday,14-11-2024,21:19.2,Microsoft Teams,2.94,459949,3,Active,32
Thursday,14-11-2024,22:50.5,Netflix,1.51,108739,2,Active,34
Thursday,14-11-2024,23:43.2,Windows Terminal,4.84,754096,3,Active,24
Thursday,14-11-2024,24:31.3,Slack,4.02,116349,2,Active,18
Thursday,14-11-2024,25:18.9,Chrome,0.36,420677,1,Inactive,27
Thursday,14-11-2024,26:42.9,VSCode,0.34,244408,2,Inactive,55
Thursday,14-11-2024,27:54.5,Outlook,0.86,190181,3,Inactive,14
