Day,Date,Time,App,CPU(%),Memory(KB),Launch Frequency,Window Status,Session Duration (min)
Wednesday,27-11-2024,12:13.48,Figma,0.67,645724,2,Inactive,48
Wednesday,27-11-2024,09:13.41,Netflix,4.29,595915,1,Active,27
Wednesday,27-11-2024,14:34.51,Notion,4.05,381146,1,Active,56
Wednesday,27-11-2024,07:55.13,Zoom,3.77,244759,2,Active,18
Wednesday,27-11-2024,09:09.06,Firefox,1.64,200724,2,Inactive,22
Wednesday,27-11-2024,12:30.11,Netflix,4.83,237411,2,Inactive,10
Wednesday,27-11-2024,17:33.25,Adobe Photoshop,2.71,411493,4,Inactive,29
Wednesday,27-11-2024,12:58.15,MATLAB,1.81,482357,2,Inactive,36
Wednesday,27-11-2024,22:02.22,VSCode,4.96,665964,3,Active,59
Wednesday,27-11-2024,15:16.55,Android Studio,4.61,159246,4,Active,44
Wednesday,27-11-2024,13:29.47,Chrome,1.65,167076,1,Active,27
Wednesday,27-11-2024,20:45.14,AutoCAD,2.29,443953,1,Active,14
Wednesday,27-11-2024,11:21.23,Blender,3.8,618890,3,Inactive,24
Wednesday,27-11-2024,00:46.39,Postman,0.76,115860,4,Active,42
Wednesday,27-11-2024,10:55.02,Chrome,2.67,409988,4,Inactive,45
Wednesday,27-11-2024,21:31.28,WhatsApp,2.17,101707,2,Active,37
Wednesday,27-11-2024,23:02.42,Firefox,1.49,297597,4,Inactive,21
Wednesday,27-11-2024,16:41.05,Zoom,1.44,331228,4,Active,43
Wednesday,27-11-2024,08:21.51,GitHub Desktop,3.02,199924,1,Inactive,15
Wednesday,27-11-2024,07:58.59,Edge,1.41,470404,1,Inactive,21
Wednesday,27-11-2024,17:58.59,Zoom,2.66,552275,2,Inactive,32
Wednesday,27-11-2024,20:24.38,Unity,1.57,650883,1,Active,39
Wednesday,27-11-2024,15:21.45,Android Studio,4.01,686955,4,Active,12
Wednesday,27-11-2024,23:28.59,PowerPoint,1.2,526344,4,Inactive,47
Wednesday,27-11-2024,16:06.04,Firefox,4.12,284882,3,Active,31
Wednesday,27-11-2024,14:02.29,Postman,1.77,217538,2,Inactive,17
Wednesday,27-11-2024,12:34.50,VSCode,4.56,467195,1,Active,13
Wednesday,27-11-2024,20:18.40,Edge,4.18,499465,2,Inactive,46
Wednesday,27-11-2024,17:03.53,Opera,1.65,615977,3,Active,27
Wednesday,27-11-2024,18:41.53,GitHub Desktop,3.62,107222,1,Active,33
Wednesday,27-11-2024,09:54.05,Microsoft Store,4.84,592759,1,Active,49
Wednesday,27-11-2024,19:17.04,Word,0.33,284751,2,Inactive,14
Wednesday,27-11-2024,23:13.51,VSCode,2.53,688617,3,Inactive,37
Wednesday,27-11-2024,10:07.51,Eclipse,2.2,312221,3,Inactive,50
Wednesday,27-11-2024,14:43.55,Eclipse,3.56,279186,2,Inactive,44
Wednesday,27-11-2024,22:54.04,Telegram,3.81,600277,4,Active,19
Wednesday,27-11-2024,16:23.09,Firefox,2.14,549338,1,Active,48
Thursday,28-11-2024,15:52.11,Postman,4.79,281238,2,Inactive,31
Thursday,28-11-2024,20:17.09,Blender,1.84,160951,1,Inactive,27
Thursday,28-11-2024,18:29.35,AutoCAD,3.79,562911,2,Active,50
Thursday,28-11-2024,15:05.16,Discord,3.65,256211,4,Inactive,43
Thursday,28-11-2024,22:30.04,Outlook,4.83,156648,3,Active,49
Thursday,28-11-2024,17:18.40,Teams,4.32,425239,4,Active,26
Thursday,28-11-2024,08:10.01,Trello,3.59,150705,1,Active,43
Thursday,28-11-2024,23:02.31,Excel,3.52,682563,4,Active,50
Thursday,28-11-2024,09:29.19,Visual Studio,3.47,238220,2,Active,56
Thursday,28-11-2024,12:37.17,Telegram,2.31,125974,1,Active,39
Thursday,28-11-2024,14:04.44,Trello,1.88,289949,1,Active,25
Thursday,28-11-2024,14:25.04,Eclipse,4.54,328312,1,Active,48
Thursday,28-11-2024,19:11.12,Outlook,1.26,697824,2,Active,46
Thursday,28-11-2024,12:29.57,Microsoft Store,4.81,106402,1,Active,48
Thursday,28-11-2024,20:08.59,MATLAB,1.37,230016,2,Inactive,28
Thursday,28-11-2024,19:26.34,Firefox,1.25,671380,2,Inactive,11
Thursday,28-11-2024,10:33.58,Outlook,1.27,376467,1,Inactive,55
Thursday,28-11-2024,18:21.10,Trello,3.34,293766,3,Active,51
Thursday,28-11-2024,15:19.56,VSCode,4.82,153863,2,Active,13
Thursday,28-11-2024,17:41.14,Outlook,1.73,490607,2,Active,28
Thursday,28-11-2024,00:00.55,Firefox,3.1,343528,1,Inactive,43
Thursday,28-11-2024,19:51.02,Adobe Photoshop,4.04,190438,2,Inactive,58
Thursday,28-11-2024,12:15.42,Excel,3.57,205763,1,Active,47
Thursday,28-11-2024,08:29.35,AutoCAD,2.01,381144,1,Active,36
Thursday,28-11-2024,17:46.13,OBS Studio,1.77,612369,4,Active,32
Thursday,28-11-2024,18:28.44,Word,2.62,439546,4,Inactive,33
Thursday,28-11-2024,15:34.21,Slack,2.82,376400,2,Active,51
Thursday,28-11-2024,09:57.46,Word,4.53,687595,1,Active,39
Thursday,28-11-2024,14:36.40,Edge,2.31,197224,1,Inactive,25
Thursday,28-11-2024,11:20.49,Visual Studio,4.48,207503,2,Inactive,13
Thursday,28-11-2024,10:13.30,Telegram,1.07,256539,1,Active,12
Thursday,28-11-2024,20:07.00,Unity,4.78,518034,1,Active,17
Thursday,28-11-2024,22:32.52,Jira,0.74,260569,4,Active,26
Thursday,28-11-2024,22:42.25,GitHub Desktop,0.72,507603,1,Active,41
Thursday,28-11-2024,22:28.14,OneNote,3.5,658656,3,Active,16
Thursday,28-11-2024,16:56.20,Unity,4.12,534303,4,Active,32
Thursday,28-11-2024,12:09.05,Microsoft Store,1.15,673135,2,Inactive,34
Thursday,28-11-2024,17:44.54,Xcode,4.22,464379,1,Inactive,48
Thursday,28-11-2024,21:20.02,Xcode,4.21,474535,1,Inactive,24
Thursday,28-11-2024,16:24.50,Excel,2.83,624507,2,Inactive,22
Thursday,28-11-2024,21:33.56,MATLAB,4.31,683220,1,Active,16
Thursday,28-11-2024,23:46.21,VSCode,1.08,553527,4,Inactive,52
Thursday,28-11-2024,07:58.22,Word,0.32,697274,1,Active,29
Thursday,28-11-2024,16:15.58,YouTube,3.43,318000,1,Active,52
Thursday,28-11-2024,08:17.48,Steam,1.31,454822,2,Active,25
Thursday,28-11-2024,20:24.25,Blender,0.55,612603,2,Inactive,46
Thursday,28-11-2024,13:12.56,Spotify,2.41,114268,2,Active,36
Thursday,28-11-2024,08:47.02,Netflix,4.7,615302,2,Inactive,13
Thursday,28-11-2024,00:16.03,YouTube,2.44,486890,3,Inactive,18
Thursday,28-11-2024,16:22.52,Edge,2.31,462033,2,Inactive,36
Thursday,28-11-2024,21:40.48,Telegram,4.48,602435,2,Inactive,50
Thursday,28-11-2024,10:54.35,Netflix,2.68,234887,3,Active,12
Thursday,28-11-2024,21:17.58,Zoom,1.37,685679,2,Inactive,14
Thursday,28-11-2024,17:42.01,OBS Studio,1.84,350924,2,Inactive,23
Thursday,28-11-2024,19:10.51,Steam,4.71,208164,2,Inactive,32
Thursday,28-11-2024,20:51.49,WhatsApp,2.15,559520,2,Active,35
Thursday,28-11-2024,23:58.44,Blender,4.5,477779,4,Inactive,38
Thursday,28-11-2024,22:03.41,Edge,3.23,159251,2,Inactive,26
Thursday,28-11-2024,21:50.26,Teams,1.87,203556,2,Active,40
Thursday,28-11-2024,12:32.12,Microsoft Store,2.1,682972,2,Active,60
Thursday,28-11-2024,13:35.46,WhatsApp,0.79,615192,1,Inactive,22
Thursday,28-11-2024,19:18.18,Discord,3.02,429036,2,Inactive,42
Thursday,28-11-2024,22:45.07,Adobe Photoshop,0.56,667790,2,Inactive,30
Thursday,28-11-2024,22:00.24,IntelliJ IDEA,1.87,358394,2,Active,56
Thursday,28-11-2024,00:26.46,Postman,2.03,688904,1,Active,41
Thursday,28-11-2024,12:31.01,Word,0.96,668050,1,Active,36
Thursday,28-11-2024,00:26.45,Unity,2.97,624750,1,Inactive,37
Thursday,28-11-2024,10:58.58,PowerPoint,2.86,369652,4,Inactive,17
Thursday,28-11-2024,21:55.37,IntelliJ IDEA,0.42,585614,2,Active,59
Thursday,28-11-2024,00:41.25,OneNote,0.61,505140,2,Inactive,50
Thursday,28-11-2024,00:25.57,Notion,1.1,130194,4,Active,60
Thursday,28-11-2024,12:13.24,Outlook,0.92,510007,1,Active,18
Friday,29-11-2024,23:33.12,Outlook,2.25,438775,2,Active,36
Friday,29-11-2024,21:49.18,PowerPoint,2.86,611100,1,Active,36
Friday,29-11-2024,18:15.51,Adobe Illustrator,3.74,565890,4,Active,45
Friday,29-11-2024,18:15.57,Discord,2.16,581620,2,Active,38
Friday,29-11-2024,00:22.46,YouTube,4.73,164002,2,Inactive,19
Friday,29-11-2024,17:53.19,Notion,4.43,663165,3,Inactive,26
Friday,29-11-2024,16:44.55,GitHub Desktop,4.88,584605,2,Inactive,22
Friday,29-11-2024,00:24.02,Skype,4.49,631323,2,Inactive,20
Friday,29-11-2024,14:51.22,VSCode,0.31,403162,2,Active,38
Friday,29-11-2024,12:39.08,PowerPoint,0.46,639133,2,Active,53
Friday,29-11-2024,09:28.51,Opera,1.85,432079,2,Active,47
Friday,29-11-2024,17:15.44,Jira,2.42,219129,4,Inactive,27
Friday,29-11-2024,08:24.49,Eclipse,4.9,262131,1,Inactive,46
Friday,29-11-2024,17:55.43,Jira,4.42,236493,2,Active,45
Friday,29-11-2024,07:33.27,Eclipse,2.88,635073,1,Inactive,37
Friday,29-11-2024,17:18.13,WhatsApp,2.01,324846,1,Active,26
Friday,29-11-2024,21:50.38,Jira,3.06,188512,2,Inactive,12
Friday,29-11-2024,15:36.12,IntelliJ IDEA,2.72,486841,3,Active,54
Friday,29-11-2024,00:42.00,Microsoft Store,3.89,335140,1,Active,18
Friday,29-11-2024,09:25.04,Discord,3.71,126630,2,Active,23
Friday,29-11-2024,17:50.09,Google Drive,3.79,465408,2,Active,24
Friday,29-11-2024,08:52.14,Spotify,3.29,466920,1,Inactive,21
Friday,29-11-2024,19:39.02,Visual Studio,1.19,519401,1,Active,27
Friday,29-11-2024,09:42.53,Adobe Illustrator,0.33,412372,2,Inactive,32
Friday,29-11-2024,22:17.44,Netflix,0.32,617758,2,Inactive,44
Friday,29-11-2024,22:26.30,Postman,2.02,425502,3,Inactive,30
Friday,29-11-2024,12:31.05,Excel,2.95,482365,2,Inactive,11
Friday,29-11-2024,13:44.50,WhatsApp,4.99,351387,1,Active,42
Friday,29-11-2024,19:04.15,Figma,3.84,114856,2,Active,10
Friday,29-11-2024,13:26.05,Visual Studio,1.32,684091,2,Inactive,39
Friday,29-11-2024,13:21.34,Unity,3.52,219552,1,Inactive,26
Friday,29-11-2024,21:11.07,Google Drive,4.1,202350,2,Inactive,29
Friday,29-11-2024,07:49.47,Adobe Photoshop,4.08,604114,1,Active,23
Friday,29-11-2024,23:26.53,Skype,3.66,473330,3,Active,43
Friday,29-11-2024,13:30.11,Firefox,4.6,190862,1,Inactive,17
Friday,29-11-2024,10:23.02,Slack,4.38,467687,1,Active,21
Friday,29-11-2024,12:23.43,Visual Studio,3.85,415697,1,Inactive,47
Friday,29-11-2024,08:49.43,Slack,2.98,457680,1,Active,58
Friday,29-11-2024,10:53.24,OneNote,3.83,608936,2,Inactive,30
Friday,29-11-2024,00:25.26,Eclipse,2.22,599566,1,Active,54
Friday,29-11-2024,17:10.53,Unity,1.15,360598,3,Inactive,58
Friday,29-11-2024,14:11.49,Netflix,2.75,402177,2,Active,19
Friday,29-11-2024,12:15.49,PowerPoint,4.95,141042,1,Active,42
Friday,29-11-2024,18:45.17,Chrome,1.91,400209,3,Inactive,45
Friday,29-11-2024,22:28.42,YouTube,4.64,161174,4,Inactive,24
Friday,29-11-2024,14:05.18,Steam,1.47,513966,1,Active,39
Friday,29-11-2024,22:42.54,Edge,4.62,498849,4,Active,56
Friday,29-11-2024,22:42.03,AutoCAD,0.4,690519,1,Active,56
Friday,29-11-2024,10:59.27,Word,3.86,537997,1,Inactive,54
Friday,29-11-2024,17:12.30,Eclipse,3.51,688290,1,Active,17
Friday,29-11-2024,17:20.54,Chrome,1.34,606723,1,Active,12
Friday,29-11-2024,00:54.02,Firefox,1.3,176744,4,Active,15
Friday,29-11-2024,10:52.50,Trello,1.04,370827,2,Active,30
Friday,29-11-2024,14:04.26,Slack,4.45,118007,1,Active,12
Friday,29-11-2024,18:58.49,Opera,1.25,241171,4,Inactive,12
Friday,29-11-2024,11:00.42,Google Drive,2.21,581190,3,Inactive,60
Friday,29-11-2024,23:11.49,YouTube,3.8,204355,2,Inactive,39
Friday,29-11-2024,20:00.25,MATLAB,3.66,197378,1,Inactive,20
Friday,29-11-2024,15:01.00,Figma,4.02,129509,2,Inactive,54
Friday,29-11-2024,09:43.55,AutoCAD,1.72,453510,2,Inactive,36
Friday,29-11-2024,17:12.57,AutoCAD,4.41,552307,1,Active,47
Friday,29-11-2024,13:09.36,Microsoft Store,4.55,519020,1,Active,46
Friday,29-11-2024,14:49.05,Figma,1.97,372891,1,Active,32
Friday,29-11-2024,08:21.22,Skype,3.34,108915,2,Inactive,59
Friday,29-11-2024,07:05.30,Spotify,3.18,439063,1,Active,36
Friday,29-11-2024,16:39.38,Adobe Illustrator,4.14,575518,2,Active,39
Friday,29-11-2024,07:25.37,Zoom,1.42,398144,2,Inactive,25
Friday,29-11-2024,13:35.44,GitHub Desktop,1.38,161116,2,Active,37
Friday,29-11-2024,00:30.43,Figma,3.21,144450,1,Active,54
Friday,29-11-2024,07:24.36,OBS Studio,0.7,566243,2,Inactive,56
Friday,29-11-2024,11:37.25,Xcode,3.5,358466,4,Inactive,25
Friday,29-11-2024,20:47.33,AutoCAD,1.31,134833,2,Inactive,36
Friday,29-11-2024,11:21.43,Figma,2.36,347370,3,Active,48
Friday,29-11-2024,21:07.56,Figma,1.82,245016,2,Active,50
Saturday,30-11-2024,21:47.20,Unity,4.28,118935,2,Inactive,32
Saturday,30-11-2024,20:01.54,WhatsApp,0.98,511182,2,Inactive,13
Saturday,30-11-2024,15:40.19,Netflix,3.13,365026,3,Inactive,35
Saturday,30-11-2024,13:13.21,Excel,0.9,519526,1,Active,10
Saturday,30-11-2024,10:54.21,OneNote,4.65,219135,2,Inactive,28
Saturday,30-11-2024,13:35.54,MATLAB,4.7,443795,1,Inactive,23
Saturday,30-11-2024,17:49.53,Postman,4.05,253577,1,Inactive,46
Saturday,30-11-2024,13:28.43,Unity,1.66,293535,2,Inactive,16
Saturday,30-11-2024,08:30.20,Notion,4.89,208308,2,Inactive,12
Saturday,30-11-2024,10:53.14,Eclipse,0.35,140926,3,Active,15
Saturday,30-11-2024,22:14.52,Steam,2.38,432663,4,Inactive,44
Saturday,30-11-2024,17:19.33,Adobe Illustrator,1.64,681982,1,Inactive,55
Saturday,30-11-2024,22:30.01,IntelliJ IDEA,2.38,242429,4,Active,57
Saturday,30-11-2024,19:49.54,Adobe Illustrator,3.99,268570,2,Inactive,10
Saturday,30-11-2024,19:43.19,Skype,4.76,124794,2,Active,12
Saturday,30-11-2024,18:24.41,VSCode,3.85,377366,3,Inactive,32
Saturday,30-11-2024,08:45.06,OneNote,2.22,649437,1,Active,45
Saturday,30-11-2024,17:18.47,Opera,1.38,679580,4,Inactive,53
Saturday,30-11-2024,22:21.23,PowerPoint,2.95,547509,1,Active,36
Saturday,30-11-2024,16:43.49,Figma,0.42,202059,2,Inactive,42
Saturday,30-11-2024,22:47.11,Discord,3.42,458918,2,Inactive,53
Saturday,30-11-2024,17:49.45,MATLAB,0.56,637079,2,Inactive,22
Saturday,30-11-2024,08:50.13,Adobe Illustrator,4.3,357804,2,Inactive,11
Saturday,30-11-2024,11:55.38,VSCode,1.03,469459,1,Inactive,60
Saturday,30-11-2024,15:06.00,Visual Studio,0.57,258117,4,Active,25
Saturday,30-11-2024,13:33.35,Steam,4.46,282580,1,Active,35
Saturday,30-11-2024,17:54.17,GitHub Desktop,2.6,412474,3,Active,35
Saturday,30-11-2024,22:55.25,Adobe Illustrator,3.49,256208,3,Inactive,33
Saturday,30-11-2024,22:46.04,Teams,4.48,420412,4,Active,51
Saturday,30-11-2024,10:46.12,Firefox,4.7,151844,2,Inactive,19
Saturday,30-11-2024,19:50.22,Opera,4.63,466575,1,Inactive,58
Saturday,30-11-2024,14:14.29,Outlook,0.35,518737,2,Inactive,15
Saturday,30-11-2024,23:52.34,Teams,0.95,667426,2,Inactive,28
Saturday,30-11-2024,18:42.30,Netflix,3.49,228348,1,Inactive,24
Saturday,30-11-2024,07:10.56,Adobe Photoshop,2.65,567850,2,Active,19
Saturday,30-11-2024,14:32.21,Trello,0.37,687808,2,Active,59
Saturday,30-11-2024,10:33.39,Steam,3.47,400384,4,Inactive,24
Saturday,30-11-2024,07:13.01,OBS Studio,3.75,479674,1,Inactive,19
Saturday,30-11-2024,20:41.33,Chrome,1.9,463979,2,Inactive,42
Saturday,30-11-2024,19:52.04,Firefox,4.62,547786,2,Inactive,60
Saturday,30-11-2024,23:18.48,Word,4.92,447180,4,Inactive,58
Saturday,30-11-2024,12:52.25,YouTube,4.53,246016,1,Inactive,15
Saturday,30-11-2024,23:01.37,MATLAB,2.67,165404,4,Active,18
Saturday,30-11-2024,07:04.30,Teams,4.43,367092,2,Active,12
Saturday,30-11-2024,18:16.42,Trello,1.74,113769,3,Inactive,46
Saturday,30-11-2024,23:42.15,Visual Studio,2.68,476804,2,Inactive,44
Saturday,30-11-2024,12:43.00,WhatsApp,4.79,250183,2,Inactive,45
Saturday,30-11-2024,12:06.22,Slack,4.46,544129,2,Inactive,18
Saturday,30-11-2024,23:14.39,Eclipse,1.76,325230,4,Active,50
Saturday,30-11-2024,11:58.42,Postman,4.72,169147,2,Inactive,35
Saturday,30-11-2024,21:41.42,Visual Studio,0.8,253902,2,Active,33
Saturday,30-11-2024,18:50.10,Opera,3.23,276007,2,Active,26
